"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,7yszzoye,uw95ivu5,FULL STUDY,61,Female,high-school graduate
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,7yszzoye,uw95ivu5,FULL STUDY,61,Female,high-school graduate
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,7yszzoye,uw95ivu5,FULL STUDY,61,Female,high-school graduate
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,7yszzoye,uw95ivu5,FULL STUDY,61,Female,high-school graduate
"Normally, which asset described below displays the highest fluctuations over time?",1,7yszzoye,uw95ivu5,FULL STUDY,61,Female,high-school graduate
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,7yszzoye,uw95ivu5,FULL STUDY,61,Female,high-school graduate
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",3,7yszzoye,uw95ivu5,FULL STUDY,61,Female,high-school graduate
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,7yszzoye,uw95ivu5,FULL STUDY,61,Female,high-school graduate
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,7yszzoye,uw95ivu5,FULL STUDY,61,Female,high-school graduate
Which of the following statements is correct?,4,7yszzoye,uw95ivu5,FULL STUDY,61,Female,high-school graduate
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,7yszzoye,uw95ivu5,FULL STUDY,61,Female,high-school graduate
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",2,7yszzoye,uw95ivu5,FULL STUDY,61,Female,high-school graduate
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",3,jg7czdnq,uw95ivu5,FULL STUDY,44,Female,undergraduate: 3d year
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",3,jg7czdnq,uw95ivu5,FULL STUDY,44,Female,undergraduate: 3d year
Which of the following statements is correct?,4,jg7czdnq,uw95ivu5,FULL STUDY,44,Female,undergraduate: 3d year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,4,jg7czdnq,uw95ivu5,FULL STUDY,44,Female,undergraduate: 3d year
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",5,jg7czdnq,uw95ivu5,FULL STUDY,44,Female,undergraduate: 3d year
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,scxqjinc,uw95ivu5,FULL STUDY,31,Male,high-school graduate
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",3,scxqjinc,uw95ivu5,FULL STUDY,31,Male,high-school graduate
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,scxqjinc,uw95ivu5,FULL STUDY,31,Male,high-school graduate
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,scxqjinc,uw95ivu5,FULL STUDY,31,Male,high-school graduate
"Normally, which asset described below displays the highest fluctuations over time?",1,scxqjinc,uw95ivu5,FULL STUDY,31,Male,high-school graduate
"When an investor spreads his money among different assets, does the risk of losing a lot of money",1,scxqjinc,uw95ivu5,FULL STUDY,31,Male,high-school graduate
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,scxqjinc,uw95ivu5,FULL STUDY,31,Male,high-school graduate
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,wxfgqkua,uw95ivu5,FULL STUDY,54,Male,undergraduate: 3d year
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,wxfgqkua,uw95ivu5,FULL STUDY,54,Male,undergraduate: 3d year
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,wxfgqkua,uw95ivu5,FULL STUDY,54,Male,undergraduate: 3d year
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,wxfgqkua,uw95ivu5,FULL STUDY,54,Male,undergraduate: 3d year
"Normally, which asset described below displays the highest fluctuations over time?",1,wxfgqkua,uw95ivu5,FULL STUDY,54,Male,undergraduate: 3d year
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,wxfgqkua,uw95ivu5,FULL STUDY,54,Male,undergraduate: 3d year
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,wxfgqkua,uw95ivu5,FULL STUDY,54,Male,undergraduate: 3d year
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,wxfgqkua,uw95ivu5,FULL STUDY,54,Male,undergraduate: 3d year
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,wxfgqkua,uw95ivu5,FULL STUDY,54,Male,undergraduate: 3d year
Which of the following statements is correct?,1,wxfgqkua,uw95ivu5,FULL STUDY,54,Male,undergraduate: 3d year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,wxfgqkua,uw95ivu5,FULL STUDY,54,Male,undergraduate: 3d year
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",1,wxfgqkua,uw95ivu5,FULL STUDY,54,Male,undergraduate: 3d year
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,gyzt4un6,uw95ivu5,FULL STUDY,42,Male,undergraduate: 3d year
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,gyzt4un6,uw95ivu5,FULL STUDY,42,Male,undergraduate: 3d year
"Normally, which asset described below displays the highest fluctuations over time?",1,gyzt4un6,uw95ivu5,FULL STUDY,42,Male,undergraduate: 3d year
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,gyzt4un6,uw95ivu5,FULL STUDY,42,Male,undergraduate: 3d year
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,gyzt4un6,uw95ivu5,FULL STUDY,42,Male,undergraduate: 3d year
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,gyzt4un6,uw95ivu5,FULL STUDY,42,Male,undergraduate: 3d year
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",3,gyzt4un6,uw95ivu5,FULL STUDY,42,Male,undergraduate: 3d year
Which of the following statements is correct?,4,gyzt4un6,uw95ivu5,FULL STUDY,42,Male,undergraduate: 3d year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,gyzt4un6,uw95ivu5,FULL STUDY,42,Male,undergraduate: 3d year
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",3,gyzt4un6,uw95ivu5,FULL STUDY,42,Male,undergraduate: 3d year
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,scxqjinc,uw95ivu5,FULL STUDY,31,Male,high-school graduate
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",3,scxqjinc,uw95ivu5,FULL STUDY,31,Male,high-school graduate
Which of the following statements is correct?,4,scxqjinc,uw95ivu5,FULL STUDY,31,Male,high-school graduate
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,0,scxqjinc,uw95ivu5,FULL STUDY,31,Male,high-school graduate
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",2,scxqjinc,uw95ivu5,FULL STUDY,31,Male,high-school graduate
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,61ult9ip,uw95ivu5,FULL STUDY,56,Male,high-school graduate
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,61ult9ip,uw95ivu5,FULL STUDY,56,Male,high-school graduate
"Normally, which asset described below displays the highest fluctuations over time?",1,61ult9ip,uw95ivu5,FULL STUDY,56,Male,high-school graduate
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,61ult9ip,uw95ivu5,FULL STUDY,56,Male,high-school graduate
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,61ult9ip,uw95ivu5,FULL STUDY,56,Male,high-school graduate
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",3,61ult9ip,uw95ivu5,FULL STUDY,56,Male,high-school graduate
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",3,61ult9ip,uw95ivu5,FULL STUDY,56,Male,high-school graduate
Which of the following statements is correct?,4,61ult9ip,uw95ivu5,FULL STUDY,56,Male,high-school graduate
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,61ult9ip,uw95ivu5,FULL STUDY,56,Male,high-school graduate
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,hvg56h8n,uw95ivu5,FULL STUDY,30,Female,undergraduate: 1st year
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",3,hvg56h8n,uw95ivu5,FULL STUDY,30,Female,undergraduate: 1st year
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,hvg56h8n,uw95ivu5,FULL STUDY,30,Female,undergraduate: 1st year
"Normally, which asset described below displays the highest fluctuations over time?",1,hvg56h8n,uw95ivu5,FULL STUDY,30,Female,undergraduate: 1st year
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,hvg56h8n,uw95ivu5,FULL STUDY,30,Female,undergraduate: 1st year
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,hvg56h8n,uw95ivu5,FULL STUDY,30,Female,undergraduate: 1st year
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,hvg56h8n,uw95ivu5,FULL STUDY,30,Female,undergraduate: 1st year
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",3,hvg56h8n,uw95ivu5,FULL STUDY,30,Female,undergraduate: 1st year
Which of the following statements is correct?,4,hvg56h8n,uw95ivu5,FULL STUDY,30,Female,undergraduate: 1st year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,hvg56h8n,uw95ivu5,FULL STUDY,30,Female,undergraduate: 1st year
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",1,hvg56h8n,uw95ivu5,FULL STUDY,30,Female,undergraduate: 1st year
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,9vxejrsa,uw95ivu5,FULL STUDY,63,Female,master
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,9vxejrsa,uw95ivu5,FULL STUDY,63,Female,master
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,9vxejrsa,uw95ivu5,FULL STUDY,63,Female,master
"Normally, which asset described below displays the highest fluctuations over time?",1,9vxejrsa,uw95ivu5,FULL STUDY,63,Female,master
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,9vxejrsa,uw95ivu5,FULL STUDY,63,Female,master
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,9vxejrsa,uw95ivu5,FULL STUDY,63,Female,master
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,9vxejrsa,uw95ivu5,FULL STUDY,63,Female,master
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,9vxejrsa,uw95ivu5,FULL STUDY,63,Female,master
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,9vxejrsa,uw95ivu5,FULL STUDY,63,Female,master
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",2,9vxejrsa,uw95ivu5,FULL STUDY,63,Female,master
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",3,61ult9ip,uw95ivu5,FULL STUDY,56,Male,high-school graduate
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",1,vy0rzzf2,uw95ivu5,FULL STUDY,38,Female,undergraduate: 4th year
"Normally, which asset described below displays the highest fluctuations over time?",1,kc1qhbm5,uw95ivu5,FULL STUDY,49,Female,high-school graduate
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,kc1qhbm5,uw95ivu5,FULL STUDY,49,Female,high-school graduate
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",3,kc1qhbm5,uw95ivu5,FULL STUDY,49,Female,high-school graduate
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,kc1qhbm5,uw95ivu5,FULL STUDY,49,Female,high-school graduate
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,kc1qhbm5,uw95ivu5,FULL STUDY,49,Female,high-school graduate
Which of the following statements is correct?,1,kc1qhbm5,uw95ivu5,FULL STUDY,49,Female,high-school graduate
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,kc1qhbm5,uw95ivu5,FULL STUDY,49,Female,high-school graduate
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",0,kc1qhbm5,uw95ivu5,FULL STUDY,49,Female,high-school graduate
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,uzeq57ga,uw95ivu5,FULL STUDY,49,Male,undergraduate: 3d year
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,uzeq57ga,uw95ivu5,FULL STUDY,49,Male,undergraduate: 3d year
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,uzeq57ga,uw95ivu5,FULL STUDY,49,Male,undergraduate: 3d year
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,uzeq57ga,uw95ivu5,FULL STUDY,49,Male,undergraduate: 3d year
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,vy0rzzf2,uw95ivu5,FULL STUDY,38,Female,undergraduate: 4th year
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,vy0rzzf2,uw95ivu5,FULL STUDY,38,Female,undergraduate: 4th year
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,vy0rzzf2,uw95ivu5,FULL STUDY,38,Female,undergraduate: 4th year
"Normally, which asset described below displays the highest fluctuations over time?",1,vy0rzzf2,uw95ivu5,FULL STUDY,38,Female,undergraduate: 4th year
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,vy0rzzf2,uw95ivu5,FULL STUDY,38,Female,undergraduate: 4th year
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,vy0rzzf2,uw95ivu5,FULL STUDY,38,Female,undergraduate: 4th year
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,vy0rzzf2,uw95ivu5,FULL STUDY,38,Female,undergraduate: 4th year
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,vy0rzzf2,uw95ivu5,FULL STUDY,38,Female,undergraduate: 4th year
Which of the following statements is correct?,1,vy0rzzf2,uw95ivu5,FULL STUDY,38,Female,undergraduate: 4th year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,3,vy0rzzf2,uw95ivu5,FULL STUDY,38,Female,undergraduate: 4th year
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",3,vy0rzzf2,uw95ivu5,FULL STUDY,38,Female,undergraduate: 4th year
"Normally, which asset described below displays the highest fluctuations over time?",1,uzeq57ga,uw95ivu5,FULL STUDY,49,Male,undergraduate: 3d year
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,uzeq57ga,uw95ivu5,FULL STUDY,49,Male,undergraduate: 3d year
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,uzeq57ga,uw95ivu5,FULL STUDY,49,Male,undergraduate: 3d year
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,uzeq57ga,uw95ivu5,FULL STUDY,49,Male,undergraduate: 3d year
Which of the following statements is correct?,1,uzeq57ga,uw95ivu5,FULL STUDY,49,Male,undergraduate: 3d year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,uzeq57ga,uw95ivu5,FULL STUDY,49,Male,undergraduate: 3d year
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",1,79850ve7,uw95ivu5,FULL STUDY,24,Female,master
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,79850ve7,uw95ivu5,FULL STUDY,24,Female,master
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",3,79850ve7,uw95ivu5,FULL STUDY,24,Female,master
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,79850ve7,uw95ivu5,FULL STUDY,24,Female,master
"Normally, which asset described below displays the highest fluctuations over time?",1,79850ve7,uw95ivu5,FULL STUDY,24,Female,master
"When an investor spreads his money among different assets, does the risk of losing a lot of money",3,79850ve7,uw95ivu5,FULL STUDY,24,Female,master
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",0,79850ve7,uw95ivu5,FULL STUDY,24,Female,master
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,79850ve7,uw95ivu5,FULL STUDY,24,Female,master
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",3,79850ve7,uw95ivu5,FULL STUDY,24,Female,master
Which of the following statements is correct?,4,79850ve7,uw95ivu5,FULL STUDY,24,Female,master
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,3,79850ve7,uw95ivu5,FULL STUDY,24,Female,master
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",2,79850ve7,uw95ivu5,FULL STUDY,24,Female,master
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,bs1vkwjz,uw95ivu5,FULL STUDY,42,Female,high-school graduate
"Normally, which asset described below displays the highest fluctuations over time?",1,bs1vkwjz,uw95ivu5,FULL STUDY,42,Female,high-school graduate
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,bs1vkwjz,uw95ivu5,FULL STUDY,42,Female,high-school graduate
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",2,bs1vkwjz,uw95ivu5,FULL STUDY,42,Female,high-school graduate
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",3,bs1vkwjz,uw95ivu5,FULL STUDY,42,Female,high-school graduate
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,bs1vkwjz,uw95ivu5,FULL STUDY,42,Female,high-school graduate
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,5h2zemhq,uw95ivu5,FULL STUDY,58,Female,high-school graduate
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,5h2zemhq,uw95ivu5,FULL STUDY,58,Female,high-school graduate
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,5h2zemhq,uw95ivu5,FULL STUDY,58,Female,high-school graduate
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,5h2zemhq,uw95ivu5,FULL STUDY,58,Female,high-school graduate
"Normally, which asset described below displays the highest fluctuations over time?",1,5h2zemhq,uw95ivu5,FULL STUDY,58,Female,high-school graduate
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,5h2zemhq,uw95ivu5,FULL STUDY,58,Female,high-school graduate
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,5h2zemhq,uw95ivu5,FULL STUDY,58,Female,high-school graduate
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,5h2zemhq,uw95ivu5,FULL STUDY,58,Female,high-school graduate
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,5h2zemhq,uw95ivu5,FULL STUDY,58,Female,high-school graduate
Which of the following statements is correct?,4,5h2zemhq,uw95ivu5,FULL STUDY,58,Female,high-school graduate
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,5h2zemhq,uw95ivu5,FULL STUDY,58,Female,high-school graduate
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",3,5h2zemhq,uw95ivu5,FULL STUDY,58,Female,high-school graduate
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,bs1vkwjz,uw95ivu5,FULL STUDY,42,Female,high-school graduate
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,s9p02vh7,uw95ivu5,FULL STUDY,42,Male,undergraduate: 4th year
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,s9p02vh7,uw95ivu5,FULL STUDY,42,Male,undergraduate: 4th year
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,s9p02vh7,uw95ivu5,FULL STUDY,42,Male,undergraduate: 4th year
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,s9p02vh7,uw95ivu5,FULL STUDY,42,Male,undergraduate: 4th year
"Normally, which asset described below displays the highest fluctuations over time?",1,s9p02vh7,uw95ivu5,FULL STUDY,42,Male,undergraduate: 4th year
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,s9p02vh7,uw95ivu5,FULL STUDY,42,Male,undergraduate: 4th year
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,s9p02vh7,uw95ivu5,FULL STUDY,42,Male,undergraduate: 4th year
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,s9p02vh7,uw95ivu5,FULL STUDY,42,Male,undergraduate: 4th year
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,s9p02vh7,uw95ivu5,FULL STUDY,42,Male,undergraduate: 4th year
Which of the following statements is correct?,1,s9p02vh7,uw95ivu5,FULL STUDY,42,Male,undergraduate: 4th year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,s9p02vh7,uw95ivu5,FULL STUDY,42,Male,undergraduate: 4th year
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",1,s9p02vh7,uw95ivu5,FULL STUDY,42,Male,undergraduate: 4th year
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",1,klsfkcve,uw95ivu5,FULL STUDY,25,Female,high-school graduate
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",1,klsfkcve,uw95ivu5,FULL STUDY,25,Female,high-school graduate
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,klsfkcve,uw95ivu5,FULL STUDY,25,Female,high-school graduate
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,klsfkcve,uw95ivu5,FULL STUDY,25,Female,high-school graduate
"Normally, which asset described below displays the highest fluctuations over time?",1,klsfkcve,uw95ivu5,FULL STUDY,25,Female,high-school graduate
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,klsfkcve,uw95ivu5,FULL STUDY,25,Female,high-school graduate
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,klsfkcve,uw95ivu5,FULL STUDY,25,Female,high-school graduate
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,klsfkcve,uw95ivu5,FULL STUDY,25,Female,high-school graduate
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",3,klsfkcve,uw95ivu5,FULL STUDY,25,Female,high-school graduate
Which of the following statements is correct?,4,klsfkcve,uw95ivu5,FULL STUDY,25,Female,high-school graduate
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,klsfkcve,uw95ivu5,FULL STUDY,25,Female,high-school graduate
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,q835gg1p,uw95ivu5,FULL STUDY,19,Female,undergraduate: 2nd year
