,id,round_number,owner,name,timestamp,body,balance,tick_number,n_transactions,participant_code,session_code,treatment,player.intermediary_payoff,player.inner_name,round_starts,price,price_shift,trade_direction,capital_gains,trades_within_tick,prev_name,duplicate_order,first_trade,filtered_prob,optimal_trade_count,red_alert,green_alert,player.block_name,player.age,player.payoff,player.gender,player.course_financial,player.trading_experience,player.online_trading_experience,round_block,gamified,salient,ingame_experience,accuracy_pred_zero,player.knowledge,overconfidence,PGR,PLR,PGR_alerts,PLR_alerts,prediction,prediction_accuracy,prediction_confidence,player.sr_prefs,player.sr_better_decs,player.sr_better_have_option,player.sr_notifications,player.sr_badges,player.sr_confetti
926,4435,5,Player object (1307),sell,2023-03-09 23:03:54.640028+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 181, ""market"": ""A""}",175.0,33.0,9.0,aqvtf4p9,vmu7c279,FULL STUDY,155.0,s3,1,110,100.0,1,10.0,1,buy,0,sell,0.5480287979668599,17,0,1,block 2 (G first),21.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 2 (G first)']",0,0,0,0.5,1.0,-0.9,0.8333333333333334,0.1111111111111111,1.0,0.0,1,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
927,4438,5,Player object (1307),buy,2023-03-09 23:04:10.647772+00:00,"{""priceA"": 110, ""sharesA"": 1, ""secs_since_round_starts"": 197, ""market"": ""A""}",65.0,36.0,10.0,aqvtf4p9,vmu7c279,FULL STUDY,155.0,s3,1,110,110.0,-1,,1,sell,0,sell,0.5223936301876935,17,0,0,block 2 (G first),21.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 2 (G first)']",0,0,0,0.5,1.0,-0.9,0.8333333333333334,0.1111111111111111,1.0,0.0,1,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
928,4441,5,Player object (1307),sell,2023-03-09 23:04:37.902942+00:00,"{""priceA"": 95, ""sharesA"": 0, ""secs_since_round_starts"": 224, ""market"": ""A""}",160.0,41.0,11.0,aqvtf4p9,vmu7c279,FULL STUDY,155.0,s3,1,95,110.0,1,-15.0,1,buy,0,sell,0.5260161398462472,17,0,0,block 2 (G first),21.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 2 (G first)']",0,0,0,0.5,1.0,-0.9,0.8333333333333334,0.1111111111111111,1.0,0.0,1,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
929,4442,5,Player object (1307),buy,2023-03-09 23:05:04.516074+00:00,"{""priceA"": 95, ""sharesA"": 1, ""secs_since_round_starts"": 251, ""market"": ""A""}",65.0,46.0,12.0,aqvtf4p9,vmu7c279,FULL STUDY,155.0,s3,1,95,95.0,-1,,1,sell,0,sell,0.4967862103563366,17,0,0,block 2 (G first),21.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 2 (G first)']",0,0,0,0.5,1.0,-0.9,0.8333333333333334,0.1111111111111111,1.0,0.0,1,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
930,4444,5,Player object (1307),sell,2023-03-09 23:05:33.466536+00:00,"{""priceA"": 85, ""sharesA"": 0, ""secs_since_round_starts"": 280, ""market"": ""A""}",150.0,51.0,13.0,aqvtf4p9,vmu7c279,FULL STUDY,155.0,s3,1,85,95.0,1,-10.0,1,buy,0,sell,0.5069151322589074,17,0,0,block 2 (G first),21.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 2 (G first)']",0,0,0,0.5,1.0,-0.9,0.8333333333333334,0.1111111111111111,1.0,0.0,1,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
931,4446,5,Player object (1307),buy,2023-03-09 23:05:44.717883+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 291, ""market"": ""A""}",65.0,53.0,14.0,aqvtf4p9,vmu7c279,FULL STUDY,155.0,s3,1,85,85.0,-1,,1,sell,0,sell,0.4927925471404216,17,0,0,block 2 (G first),21.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 2 (G first)']",0,0,0,0.5,1.0,-0.9,0.8333333333333334,0.1111111111111111,1.0,0.0,1,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
932,4448,5,Player object (1307),sell,2023-03-09 23:05:48.850672+00:00,"{""priceA"": 95, ""sharesA"": 0, ""secs_since_round_starts"": 295, ""market"": ""A""}",160.0,54.0,15.0,aqvtf4p9,vmu7c279,FULL STUDY,155.0,s3,1,95,85.0,1,10.0,1,buy,0,sell,0.5299980248683189,17,0,0,block 2 (G first),21.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 2 (G first)']",0,0,0,0.5,1.0,-0.9,0.8333333333333334,0.1111111111111111,1.0,0.0,1,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
933,4449,5,Player object (1307),buy,2023-03-09 23:05:54.439361+00:00,"{""priceA"": 80, ""sharesA"": 1, ""secs_since_round_starts"": 301, ""market"": ""A""}",80.0,55.0,16.0,aqvtf4p9,vmu7c279,FULL STUDY,155.0,s3,1,80,95.0,-1,,1,sell,0,sell,0.4859141076178286,17,0,0,block 2 (G first),21.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 2 (G first)']",0,0,0,0.5,1.0,-0.9,0.8333333333333334,0.1111111111111111,1.0,0.0,1,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
934,4450,5,Player object (1307),sell,2023-03-09 23:05:59.762412+00:00,"{""priceA"": 95, ""sharesA"": 0, ""secs_since_round_starts"": 306, ""market"": ""A""}",175.0,56.0,17.0,aqvtf4p9,vmu7c279,FULL STUDY,155.0,s3,1,95,80.0,1,15.0,1,buy,0,sell,0.5252108989343294,17,0,0,block 2 (G first),21.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 2 (G first)']",0,0,0,0.5,1.0,-0.9,0.8333333333333334,0.1111111111111111,1.0,0.0,1,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
935,4451,5,Player object (1307),buy,2023-03-09 23:06:05.521055+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 312, ""market"": ""A""}",90.0,57.0,18.0,aqvtf4p9,vmu7c279,FULL STUDY,155.0,s3,1,85,95.0,-1,,1,sell,0,sell,0.4825596920859898,17,0,0,block 2 (G first),21.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 2 (G first)']",0,0,0,0.5,1.0,-0.9,0.8333333333333334,0.1111111111111111,1.0,0.0,1,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
936,4589,2,Player object (954),sell,2023-03-10 02:19:22.574743+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 42, ""market"": ""A""}",160.0,6.0,1.0,b8u4u74w,vmu7c279,FULL STUDY,170.0,s4,1,110,,1,,1,,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 3 (G second)']",0,0,1,0.0,7.0,-0.21666666666666667,0.5,0.0,,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
937,4590,2,Player object (954),buy,2023-03-10 02:19:25.232814+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 45, ""market"": ""A""}",60.0,7.0,2.0,b8u4u74w,vmu7c279,FULL STUDY,170.0,s4,1,100,110.0,-1,,1,sell,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 3 (G second)']",0,0,1,0.0,7.0,-0.21666666666666667,0.5,0.0,,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
938,4591,2,Player object (954),sell,2023-03-10 02:19:54.517749+00:00,"{""priceA"": 100, ""sharesA"": 0, ""secs_since_round_starts"": 74, ""market"": ""A""}",160.0,12.0,3.0,b8u4u74w,vmu7c279,FULL STUDY,170.0,s4,1,100,100.0,1,0.0,1,buy,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 3 (G second)']",0,0,1,0.0,7.0,-0.21666666666666667,0.5,0.0,,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
939,4592,2,Player object (954),buy,2023-03-10 02:20:01.503031+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 81, ""market"": ""A""}",75.0,13.0,4.0,b8u4u74w,vmu7c279,FULL STUDY,170.0,s4,1,85,100.0,-1,,1,sell,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 3 (G second)']",0,0,1,0.0,7.0,-0.21666666666666667,0.5,0.0,,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
940,4593,2,Player object (954),sell,2023-03-10 02:20:37.383175+00:00,"{""priceA"": 85, ""sharesA"": 0, ""secs_since_round_starts"": 117, ""market"": ""A""}",160.0,20.0,5.0,b8u4u74w,vmu7c279,FULL STUDY,170.0,s4,1,85,85.0,1,0.0,1,buy,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 3 (G second)']",0,0,1,0.0,7.0,-0.21666666666666667,0.5,0.0,,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
941,4594,2,Player object (954),buy,2023-03-10 02:21:04.679590+00:00,"{""priceA"": 70, ""sharesA"": 1, ""secs_since_round_starts"": 144, ""market"": ""A""}",90.0,25.0,6.0,b8u4u74w,vmu7c279,FULL STUDY,170.0,s4,1,70,85.0,-1,,1,sell,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 3 (G second)']",0,0,1,0.0,7.0,-0.21666666666666667,0.5,0.0,,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
942,4595,2,Player object (954),sell,2023-03-10 02:21:11.366314+00:00,"{""priceA"": 80, ""sharesA"": 0, ""secs_since_round_starts"": 151, ""market"": ""A""}",170.0,26.0,7.0,b8u4u74w,vmu7c279,FULL STUDY,170.0,s4,1,80,70.0,1,10.0,1,buy,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 3 (G second)']",0,0,1,0.0,7.0,-0.21666666666666667,0.5,0.0,,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
943,4597,2,Player object (954),buy,2023-03-10 02:22:00.451155+00:00,"{""priceA"": 75, ""sharesA"": 1, ""secs_since_round_starts"": 200, ""market"": ""A""}",95.0,34.0,8.0,b8u4u74w,vmu7c279,FULL STUDY,170.0,s4,1,75,80.0,-1,,1,sell,0,sell,0.5,0,1,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 3 (G second)']",0,0,1,0.0,7.0,-0.21666666666666667,0.5,0.0,,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
944,4598,2,Player object (954),sell,2023-03-10 02:23:35.524094+00:00,"{""priceA"": 75, ""sharesA"": 0, ""secs_since_round_starts"": 295, ""market"": ""A""}",170.0,51.0,9.0,b8u4u74w,vmu7c279,FULL STUDY,170.0,s4,1,75,75.0,1,0.0,1,buy,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 3 (G second)']",0,0,1,0.0,7.0,-0.21666666666666667,0.5,0.0,,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
945,4602,3,Player object (1074),sell,2023-03-10 02:25:04.292377+00:00,"{""priceA"": 105, ""sharesA"": 0, ""secs_since_round_starts"": 34, ""market"": ""A""}",155.0,7.0,1.0,b8u4u74w,vmu7c279,FULL STUDY,205.0,s4,1,105,,1,,1,,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[3, 'block 3 (G second)']",0,1,1,0.0,7.0,-0.21666666666666667,0.23076923076923078,0.0,0.3333333333333333,0.0,4,0.75,0.75,Design 1,Design 1,Only trade on Design #1,1.0,,
946,4603,3,Player object (1074),buy,2023-03-10 02:26:20.464686+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 110, ""market"": ""A""}",25.0,21.0,2.0,b8u4u74w,vmu7c279,FULL STUDY,205.0,s4,1,130,105.0,-1,,1,sell,0,sell,0.5,0,1,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[3, 'block 3 (G second)']",0,1,1,0.0,7.0,-0.21666666666666667,0.23076923076923078,0.0,0.3333333333333333,0.0,4,0.75,0.75,Design 1,Design 1,Only trade on Design #1,1.0,,
947,4604,3,Player object (1074),sell,2023-03-10 02:26:43.126672+00:00,"{""priceA"": 155, ""sharesA"": 0, ""secs_since_round_starts"": 132, ""market"": ""A""}",180.0,25.0,3.0,b8u4u74w,vmu7c279,FULL STUDY,205.0,s4,1,155,130.0,1,25.0,1,buy,0,sell,0.5,0,0,1,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[3, 'block 3 (G second)']",0,1,1,0.0,7.0,-0.21666666666666667,0.23076923076923078,0.0,0.3333333333333333,0.0,4,0.75,0.75,Design 1,Design 1,Only trade on Design #1,1.0,,
948,4606,3,Player object (1074),buy,2023-03-10 02:27:26.977947+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 176, ""market"": ""A""}",40.0,33.0,4.0,b8u4u74w,vmu7c279,FULL STUDY,205.0,s4,1,140,155.0,-1,,1,sell,0,sell,0.5,0,1,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[3, 'block 3 (G second)']",0,1,1,0.0,7.0,-0.21666666666666667,0.23076923076923078,0.0,0.3333333333333333,0.0,4,0.75,0.75,Design 1,Design 1,Only trade on Design #1,1.0,,
949,4607,3,Player object (1074),sell,2023-03-10 02:28:52.912984+00:00,"{""priceA"": 165, ""sharesA"": 0, ""secs_since_round_starts"": 262, ""market"": ""A""}",205.0,49.0,5.0,b8u4u74w,vmu7c279,FULL STUDY,205.0,s4,1,165,140.0,1,25.0,1,buy,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[3, 'block 3 (G second)']",0,1,1,0.0,7.0,-0.21666666666666667,0.23076923076923078,0.0,0.3333333333333333,0.0,4,0.75,0.75,Design 1,Design 1,Only trade on Design #1,1.0,,
950,4612,4,Player object (1194),sell,2023-03-10 02:33:21.480227+00:00,"{""priceA"": 85, ""sharesA"": 0, ""secs_since_round_starts"": 202, ""market"": ""A""}",135.0,37.0,1.0,b8u4u74w,vmu7c279,FULL STUDY,135.0,s4,1,85,,1,,1,,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[4, 'block 3 (G second)']",1,0,1,0.0,7.0,-0.21666666666666667,0.0,0.045454545454545456,0.0,0.0,2,0.75,0.75,Design 1,Design 1,Only trade on Design #1,1.0,,
951,4616,5,Player object (1314),sell,2023-03-10 02:36:25.405919+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 46, ""market"": ""A""}",170.0,9.0,1.0,b8u4u74w,vmu7c279,FULL STUDY,190.0,s4,1,120,,1,,1,,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[5, 'block 3 (G second)']",1,1,1,0.5,7.0,-0.21666666666666667,0.21428571428571427,0.0,0.0,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
952,4617,5,Player object (1314),buy,2023-03-10 02:37:07.571391+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 88, ""market"": ""A""}",45.0,17.0,2.0,b8u4u74w,vmu7c279,FULL STUDY,190.0,s4,1,125,120.0,-1,,1,sell,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[5, 'block 3 (G second)']",1,1,1,0.5,7.0,-0.21666666666666667,0.21428571428571427,0.0,0.0,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
953,4618,5,Player object (1314),sell,2023-03-10 02:37:40.740389+00:00,"{""priceA"": 150, ""sharesA"": 0, ""secs_since_round_starts"": 121, ""market"": ""A""}",195.0,23.0,3.0,b8u4u74w,vmu7c279,FULL STUDY,190.0,s4,1,150,125.0,1,25.0,1,buy,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[5, 'block 3 (G second)']",1,1,1,0.5,7.0,-0.21666666666666667,0.21428571428571427,0.0,0.0,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
954,4619,5,Player object (1314),buy,2023-03-10 02:38:17.865995+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 158, ""market"": ""A""}",70.0,30.0,4.0,b8u4u74w,vmu7c279,FULL STUDY,190.0,s4,1,125,150.0,-1,,1,sell,0,sell,0.5,0,1,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[5, 'block 3 (G second)']",1,1,1,0.5,7.0,-0.21666666666666667,0.21428571428571427,0.0,0.0,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
955,4624,5,Player object (1314),sell,2023-03-10 02:38:50.589060+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 191, ""market"": ""A""}",210.0,36.0,5.0,b8u4u74w,vmu7c279,FULL STUDY,190.0,s4,1,140,125.0,1,15.0,1,buy,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[5, 'block 3 (G second)']",1,1,1,0.5,7.0,-0.21666666666666667,0.21428571428571427,0.0,0.0,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
956,4628,5,Player object (1314),buy,2023-03-10 02:39:28.074736+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 228, ""market"": ""A""}",95.0,43.0,6.0,b8u4u74w,vmu7c279,FULL STUDY,190.0,s4,1,115,140.0,-1,,1,sell,0,sell,0.5,0,0,0,block 3 (G second),21.0,11.0,Male,1.0,0.0,0.0,"[5, 'block 3 (G second)']",1,1,1,0.5,7.0,-0.21666666666666667,0.21428571428571427,0.0,0.0,0.0,4,0.75,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
957,3592,2,Player object (935),sell,2023-03-09 05:10:38.038672+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 118, ""market"": ""A""}",160.0,17.0,1.0,bgjp13q8,vmu7c279,FULL STUDY,190.0,s3,1,110,,1,,1,,0,sell,0.5478276073026133,16,0,0,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[2, 'block 4 (G second)']",0,1,1,0.5,6.0,-0.31666666666666665,0.09090909090909091,0.0,0.3333333333333333,0.0,5,0.75,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
958,3595,2,Player object (935),buy,2023-03-09 05:11:48.517764+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 189, ""market"": ""A""}",35.0,30.0,2.0,bgjp13q8,vmu7c279,FULL STUDY,190.0,s3,1,125,110.0,-1,,1,sell,0,sell,0.4785999259850118,16,0,0,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[2, 'block 4 (G second)']",0,1,1,0.5,6.0,-0.31666666666666665,0.09090909090909091,0.0,0.3333333333333333,0.0,5,0.75,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
959,3597,2,Player object (935),sell,2023-03-09 05:13:25.995284+00:00,"{""priceA"": 155, ""sharesA"": 0, ""secs_since_round_starts"": 286, ""market"": ""A""}",190.0,46.0,3.0,bgjp13q8,vmu7c279,FULL STUDY,190.0,s3,1,155,125.0,1,30.0,1,buy,0,sell,0.5495494947508355,16,0,1,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[2, 'block 4 (G second)']",0,1,1,0.5,6.0,-0.31666666666666665,0.09090909090909091,0.0,0.3333333333333333,0.0,5,0.75,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
960,3600,2,Player object (935),buy,2023-03-09 05:13:58.862690+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 319, ""market"": ""A""}",65.0,52.0,4.0,bgjp13q8,vmu7c279,FULL STUDY,190.0,s3,1,125,155.0,-1,,1,sell,0,sell,0.4439176376077041,16,1,0,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[2, 'block 4 (G second)']",0,1,1,0.5,6.0,-0.31666666666666665,0.09090909090909091,0.0,0.3333333333333333,0.0,5,0.75,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
961,3608,3,Player object (1055),sell,2023-03-09 05:16:46.160512+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 114, ""market"": ""A""}",160.0,11.0,1.0,bgjp13q8,vmu7c279,FULL STUDY,195.0,s3,1,110,,1,,1,,0,sell,0.5295922419004607,19,0,0,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[3, 'block 4 (G second)']",0,0,1,0.5,6.0,-0.31666666666666665,0.09523809523809523,0.0,0.3333333333333333,0.0,4,1.0,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
962,3609,3,Player object (1055),buy,2023-03-09 05:17:13.731850+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 142, ""market"": ""A""}",60.0,16.0,2.0,bgjp13q8,vmu7c279,FULL STUDY,195.0,s3,1,100,110.0,-1,,1,sell,0,sell,0.4486815727575955,19,1,0,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[3, 'block 4 (G second)']",0,0,1,0.5,6.0,-0.31666666666666665,0.09523809523809523,0.0,0.3333333333333333,0.0,4,1.0,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
963,3616,3,Player object (1055),sell,2023-03-09 05:19:50.040811+00:00,"{""priceA"": 135, ""sharesA"": 0, ""secs_since_round_starts"": 298, ""market"": ""A""}",195.0,44.0,3.0,bgjp13q8,vmu7c279,FULL STUDY,195.0,s3,1,135,100.0,1,35.0,1,buy,0,sell,0.5595824488336746,19,0,1,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[3, 'block 4 (G second)']",0,0,1,0.5,6.0,-0.31666666666666665,0.09523809523809523,0.0,0.3333333333333333,0.0,4,1.0,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
964,3649,5,Player object (1295),sell,2023-03-09 05:32:48.085862+00:00,"{""priceA"": 100, ""sharesA"": 0, ""secs_since_round_starts"": 60, ""market"": ""A""}",150.0,12.0,1.0,bgjp13q8,vmu7c279,FULL STUDY,220.0,s3,1,100,,1,,1,,0,sell,0.5344269279803172,17,0,0,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[5, 'block 4 (G second)']",1,0,1,0.5,6.0,-0.31666666666666665,0.2,0.0,0.6666666666666666,0.0,4,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
965,3650,5,Player object (1295),buy,2023-03-09 05:33:17.002546+00:00,"{""priceA"": 80, ""sharesA"": 1, ""secs_since_round_starts"": 89, ""market"": ""A""}",70.0,17.0,2.0,bgjp13q8,vmu7c279,FULL STUDY,220.0,s3,1,80,100.0,-1,,1,sell,0,sell,0.4433955626702647,17,0,0,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[5, 'block 4 (G second)']",1,0,1,0.5,6.0,-0.31666666666666665,0.2,0.0,0.6666666666666666,0.0,4,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
966,3652,5,Player object (1295),sell,2023-03-09 05:33:38.938681+00:00,"{""priceA"": 105, ""sharesA"": 0, ""secs_since_round_starts"": 111, ""market"": ""A""}",175.0,21.0,3.0,bgjp13q8,vmu7c279,FULL STUDY,220.0,s3,1,105,80.0,1,25.0,1,buy,0,sell,0.5510362930796925,17,0,1,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[5, 'block 4 (G second)']",1,0,1,0.5,6.0,-0.31666666666666665,0.2,0.0,0.6666666666666666,0.0,4,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
967,3653,5,Player object (1295),buy,2023-03-09 05:34:16.405259+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 149, ""market"": ""A""}",90.0,28.0,4.0,bgjp13q8,vmu7c279,FULL STUDY,220.0,s3,1,85,105.0,-1,,1,sell,0,sell,0.4496194529460131,17,1,0,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[5, 'block 4 (G second)']",1,0,1,0.5,6.0,-0.31666666666666665,0.2,0.0,0.6666666666666666,0.0,4,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
968,3656,5,Player object (1295),sell,2023-03-09 05:34:48.441700+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 181, ""market"": ""A""}",200.0,33.0,5.0,bgjp13q8,vmu7c279,FULL STUDY,220.0,s3,1,110,85.0,1,25.0,1,buy,0,sell,0.5480287979668599,17,0,1,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[5, 'block 4 (G second)']",1,0,1,0.5,6.0,-0.31666666666666665,0.2,0.0,0.6666666666666666,0.0,4,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
969,3657,5,Player object (1295),buy,2023-03-09 05:35:12.381366+00:00,"{""priceA"": 80, ""sharesA"": 1, ""secs_since_round_starts"": 205, ""market"": ""A""}",120.0,38.0,6.0,bgjp13q8,vmu7c279,FULL STUDY,220.0,s3,1,80,110.0,-1,,1,sell,0,sell,0.4515999245786187,17,1,0,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[5, 'block 4 (G second)']",1,0,1,0.5,6.0,-0.31666666666666665,0.2,0.0,0.6666666666666666,0.0,4,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
970,3658,5,Player object (1295),sell,2023-03-09 05:35:40.173753+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 232, ""market"": ""A""}",230.0,43.0,7.0,bgjp13q8,vmu7c279,FULL STUDY,220.0,s3,1,110,80.0,1,30.0,1,buy,0,sell,0.571300234525265,17,0,0,block 4 (G second),20.0,11.0,Female,1.0,0.0,0.0,"[5, 'block 4 (G second)']",1,0,1,0.5,6.0,-0.31666666666666665,0.2,0.0,0.6666666666666666,0.0,4,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,4.0
