,participant_code,round_number,player.inner_name,n_transactions,optimal_trade_count,gamified,salient,player.intermediary_payoff,ingame_experience,accuracy_pred_zero,player.knowledge,overconfidence,PGR,PLR,PGR_alerts,PLR_alerts,excessive_trading,diff_PGR_PLR,diff_PGR_PLR_alerts,player.age,player.payoff,player.gender,player.course_financial,player.trading_experience,player.online_trading_experience,count_buy,count_sell,filtered_prob_buy,filtered_prob_sell,std_buy_prob,std_sell_prob,prediction,prediction_accuracy,prediction_confidence,player.sr_prefs,player.sr_better_decs,player.sr_better_have_option,player.sr_notifications,player.sr_badges,player.sr_confetti
307,3opzcx0x,2,s2,5,16.0,0.0,0.0,220.0,1.0,0.0,5.0,0.08333333333333331,0.058823529411764705,0.5,0.0,1.0,0.3125,-0.4411764705882353,-1.0,27.0,5.0,Male,0.0,0.0,0.0,2.0,3.0,0.48057872869970353,0.4803678428529296,0.0027984496363777736,0.04460460359289427,4.0,1.0,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
308,3opzcx0x,4,s2,6,14.0,1.0,0.0,140.0,1.0,0.0,5.0,0.08333333333333331,0.047619047619047616,0.1111111111111111,0.0,0.25,0.42857142857142855,-0.06349206349206349,-0.25,27.0,5.0,Male,0.0,0.0,0.0,3.0,3.0,0.47967732595688944,0.4799225163730197,0.05114553336755596,0.039331745299027804,2.0,1.0,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
309,3opzcx0x,5,s2,2,17.0,1.0,1.0,95.0,1.0,0.0,5.0,0.08333333333333331,0.25,0.0,0.0,0.0,0.11764705882352941,0.25,0.0,27.0,5.0,Male,0.0,0.0,0.0,1.0,1.0,0.5814696428244381,0.5182690684964619,,,4.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
310,3r7qnwlx,2,s1,10,16.0,1.0,1.0,185.0,0.0,0.5,1.0,-0.9,0.3333333333333333,0.037037037037037035,1.0,0.0,0.625,0.2962962962962963,1.0,61.0,12.0,Female,0.0,0.0,0.0,5.0,5.0,0.5122959158475862,0.5140415537585115,0.051900408528715296,0.03936978412344516,4.0,1.0,0.25,Design 1,Design 1,Only trade on Design #1,,3.0,3.0
311,3r7qnwlx,3,s1,10,19.0,1.0,0.0,210.0,0.0,0.5,1.0,-0.9,0.23076923076923078,0.0,0.0,0.0,0.5263157894736842,0.23076923076923078,0.0,61.0,12.0,Female,0.0,0.0,0.0,5.0,5.0,0.4528352925919602,0.49499974938829305,0.016245799940265784,0.03523552856099006,2.0,0.5,0.25,Design 1,Design 1,Only trade on Design #1,,3.0,3.0
312,3r7qnwlx,4,s1,6,14.0,0.0,1.0,195.0,0.0,0.5,1.0,-0.9,0.2857142857142857,0.0588235294117647,0.6666666666666666,0.0,0.42857142857142855,0.226890756302521,0.6666666666666666,61.0,12.0,Female,0.0,0.0,0.0,3.0,3.0,0.45266633636911086,0.5647604660241852,0.014887289696151848,0.01363289078251607,4.0,0.5,0.25,Design 1,Design 1,Only trade on Design #1,,3.0,3.0
313,3r7qnwlx,5,s1,9,17.0,0.0,0.0,200.0,0.0,0.5,1.0,-0.8999999999999999,0.3333333333333333,0.25,0.3333333333333333,0.0,0.5294117647058824,0.08333333333333331,0.3333333333333333,61.0,12.0,Female,0.0,0.0,0.0,4.0,5.0,0.4756197528473759,0.5216553878886645,0.059247361179128016,0.05324632909889379,4.0,0.5,0.25,Design 1,Design 1,Only trade on Design #1,,3.0,3.0
314,3ta82h4d,2,s2,6,16.0,1.0,0.0,200.0,0.0,0.0,7.0,-0.30000000000000004,0.16666666666666666,0.0,0.0,0.0,0.375,0.16666666666666666,0.0,35.0,12.0,Male,0.0,0.0,0.0,3.0,3.0,0.45963687262989644,0.5159143465275283,0.018483168450188117,0.020328664828064887,4.0,1.0,0.5,Design 1,Design 1,Only trade on Design #1,2.0,,
315,3ta82h4d,3,s2,6,19.0,1.0,1.0,195.0,0.0,0.5,7.0,-0.30000000000000004,0.15,0.0,0.0,0.0,0.3157894736842105,0.15,0.0,35.0,12.0,Male,0.0,0.0,0.0,3.0,3.0,0.45517901550964734,0.521055816342682,0.03911254285545039,0.039479744603805156,2.0,0.5,0.5,Design 1,Design 1,Only trade on Design #1,2.0,,
316,3ta82h4d,4,s2,8,14.0,0.0,0.0,195.0,0.0,0.5,7.0,-0.30000000000000004,0.3333333333333333,0.038461538461538464,0.3333333333333333,0.0,0.5714285714285714,0.2948717948717948,0.3333333333333333,35.0,12.0,Male,0.0,0.0,0.0,4.0,4.0,0.4750066395491419,0.5430897804655354,0.026159440680471657,0.030007197113311308,2.0,1.0,0.25,Design 1,Design 1,Only trade on Design #1,2.0,,
317,3ta82h4d,5,s2,8,17.0,0.0,1.0,200.0,0.0,0.5,7.0,-0.30000000000000004,0.2857142857142857,0.0,0.6666666666666666,0.0,0.47058823529411764,0.2857142857142857,0.6666666666666666,35.0,12.0,Male,0.0,0.0,0.0,4.0,4.0,0.4590826236890965,0.5360472438876098,0.028230123155372867,0.016758347209690293,4.0,0.5,1.0,Design 1,Design 1,Only trade on Design #1,2.0,,
318,3topin2z,2,s2,22,16.0,1.0,1.0,230.0,0.0,0.5,6.0,0.016666666666666607,0.2692307692307692,0.5,0.3333333333333333,0.0,1.375,-0.23076923076923078,0.3333333333333333,39.0,7.0,Female,0.0,0.0,0.0,11.0,11.0,0.48799006897547753,0.5008270938263697,0.05326606901911064,0.05368235651211853,4.0,1.0,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
319,3topin2z,3,s2,16,19.0,1.0,0.0,210.0,0.0,0.5,6.0,0.016666666666666607,0.375,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.8421052631578947,0.20833333333333334,0.0,39.0,7.0,Female,0.0,0.0,0.0,8.0,8.0,0.4893630395027846,0.5075608292554337,0.038260928580477645,0.037887921962229315,4.0,1.0,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
320,3topin2z,4,s2,10,14.0,0.0,1.0,145.0,0.0,0.5,6.0,0.016666666666666607,0.3,0.13333333333333333,0.0,0.0,0.7142857142857143,0.16666666666666666,0.0,39.0,7.0,Female,0.0,0.0,0.0,5.0,5.0,0.473220234483969,0.5135129577888313,0.05953406461249094,0.06644648031701948,2.0,1.0,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
321,3topin2z,5,s2,14,17.0,0.0,0.0,245.0,0.0,0.5,6.0,0.016666666666666607,0.5,0.0,1.0,0.0,0.8235294117647058,0.5,1.0,39.0,7.0,Female,0.0,0.0,0.0,7.0,7.0,0.46555503166456313,0.5381812122591036,0.0184110099441498,0.02215381856278683,4.0,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
322,3tpm31px,2,s2,4,16.0,0.0,1.0,135.0,1.0,0.0,8.0,-0.19999999999999996,0.1111111111111111,0.030303030303030304,0.0,0.14285714285714285,0.25,0.0808080808080808,-0.14285714285714285,27.0,12.0,Male,1.0,1.0,0.0,2.0,2.0,0.5131106765770929,0.4812483369995166,0.11055301774185165,0.052793581372774276,4.0,1.0,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
323,3tpm31px,3,s2,16,19.0,0.0,0.0,195.0,1.0,0.0,8.0,-0.19999999999999996,0.5,0.18181818181818182,,0.0,0.8421052631578947,0.3181818181818182,,27.0,12.0,Male,1.0,1.0,0.0,8.0,8.0,0.485391165813985,0.5264780262165258,0.027572781577258298,0.024545952181573762,2.0,0.5,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
324,3tpm31px,5,s2,11,17.0,1.0,0.0,200.0,1.0,0.0,8.0,-0.19999999999999993,0.45454545454545453,0.052631578947368425,1.0,0.0,0.6470588235294118,0.4019138755980861,1.0,27.0,12.0,Male,1.0,1.0,0.0,5.0,6.0,0.47839743419029856,0.5363318343584774,0.021755292737117102,0.030904269467659812,4.0,0.5,0.5,Design 1,Design 1,Only trade on Design #1,1.0,,
325,3vhhjydy,2,s2,2,16.0,0.0,0.0,150.0,1.0,0.5,7.0,-0.21666666666666667,0.25,0.0,0.0,0.0,0.125,0.25,0.0,65.0,11.0,Male,0.0,0.0,0.0,1.0,1.0,0.5320134037503595,0.5761373211134116,,,4.0,1.0,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
326,3vhhjydy,3,s2,10,19.0,0.0,1.0,230.0,1.0,0.5,7.0,-0.2166666666666667,0.5,0.0,0.0,0.0,0.5263157894736842,0.5,0.0,65.0,11.0,Male,0.0,0.0,0.0,5.0,5.0,0.4662973170894171,0.5251110802128707,0.031491253885958144,0.011715935695849758,2.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
327,3vhhjydy,4,s2,6,14.0,1.0,0.0,160.0,1.0,0.5,7.0,-0.21666666666666667,0.16666666666666666,0.04545454545454545,0.3333333333333333,0.0,0.42857142857142855,0.12121212121212122,0.3333333333333333,65.0,11.0,Male,0.0,0.0,0.0,3.0,3.0,0.47108524048323375,0.4954522209188661,0.021420213912323637,0.03934723135581956,1.0,0.75,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
328,3vhhjydy,5,s2,8,17.0,1.0,1.0,220.0,1.0,0.5,7.0,-0.21666666666666667,0.5,0.0,1.0,0.0,0.47058823529411764,0.5,1.0,65.0,11.0,Male,0.0,0.0,0.0,4.0,4.0,0.4437425229627986,0.5397290209619208,0.01486498363712651,0.021969013060753387,3.0,0.75,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
329,3vqu73mf,2,s1,8,16.0,0.0,0.0,160.0,1.0,0.5,5.0,-0.33333333333333337,0.14285714285714285,0.0,0.3333333333333333,0.0,0.5,0.14285714285714285,0.3333333333333333,64.0,10.0,Male,0.0,0.0,0.0,4.0,4.0,0.5184434548202899,0.5168672813350277,0.05254126039016961,0.03220598454268729,4.0,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",,4.0,4.0
330,3vqu73mf,3,s1,14,19.0,0.0,1.0,235.0,1.0,0.5,5.0,-0.33333333333333337,0.3333333333333333,0.0,1.0,0.0,0.7368421052631579,0.3333333333333333,1.0,64.0,10.0,Male,0.0,0.0,0.0,8.0,8.0,0.469365772994396,0.5303301148498922,0.04262135670050626,0.028663228028214246,4.0,1.0,0.75,Design 1,Design 2,"Have an option between Design #1 and Design #2,",,4.0,4.0
331,3vqu73mf,4,s1,8,14.0,1.0,0.0,185.0,1.0,0.5,5.0,-0.33333333333333337,0.3333333333333333,0.034482758620689655,,0.0,0.5714285714285714,0.29885057471264365,,64.0,10.0,Male,0.0,0.0,0.0,4.0,4.0,0.4626940553358008,0.5399094013397503,0.025160508434195636,0.029774357198801674,2.0,1.0,0.75,Design 1,Design 2,"Have an option between Design #1 and Design #2,",,4.0,4.0
332,3vqu73mf,5,s1,6,17.0,1.0,1.0,185.0,1.0,0.5,5.0,-0.3333333333333333,0.2727272727272727,0.0,0.6666666666666666,0.0,0.35294117647058826,0.2727272727272727,0.6666666666666666,64.0,10.0,Male,0.0,0.0,0.0,3.0,3.0,0.4482695883149626,0.5380636502273735,0.016425058278768685,0.019921544484265464,5.0,0.25,1.0,Design 1,Design 2,"Have an option between Design #1 and Design #2,",,4.0,4.0
333,3walmnez,2,s1,4,16.0,0.0,0.0,205.0,1.0,0.0,5.0,-0.33333333333333337,0.11764705882352941,0.0,0.3333333333333333,0.0,0.25,0.11764705882352941,0.3333333333333333,41.0,10.0,Female,0.0,0.0,0.0,2.0,2.0,0.43191787427217704,0.5457824938362852,0.01697022805436976,0.050338757139807754,3.0,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,3.0,1.0
334,3walmnez,3,s1,4,19.0,0.0,1.0,200.0,1.0,0.0,5.0,-0.33333333333333337,0.1,0.0,0.5,0.0,0.21052631578947367,0.1,0.5,41.0,10.0,Female,0.0,0.0,0.0,2.0,2.0,0.46258604015700444,0.5648183900980828,0.0018121861451495266,0.007404739147914985,2.0,0.5,0.0,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,3.0,1.0
335,3walmnez,5,s1,12,17.0,1.0,1.0,235.0,1.0,0.0,5.0,-0.3333333333333333,0.38461538461538464,0.0,1.0,0.0,0.7058823529411765,0.38461538461538464,1.0,41.0,10.0,Female,0.0,0.0,0.0,6.0,6.0,0.45822016072710486,0.5356414163108536,0.024140503358116284,0.012233238680436454,4.0,0.5,0.0,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,3.0,1.0
336,3y49104x,2,s1,12,16.0,1.0,0.0,180.0,0.0,0.5,3.0,-0.5333333333333334,0.4166666666666667,0.037037037037037035,0.6666666666666666,0.0,0.75,0.37962962962962965,0.6666666666666666,21.0,10.0,Female,0.0,0.0,0.0,6.0,6.0,0.5147253813982454,0.5475776963538429,0.04506134858222597,0.015282373936753444,4.0,1.0,0.25,Design 1,Design 1,Only trade on Design #1,,5.0,4.0
337,3y49104x,3,s1,8,19.0,1.0,1.0,110.0,0.0,0.0,3.0,-0.5333333333333334,0.3333333333333333,0.034482758620689655,,0.0,0.42105263157894735,0.29885057471264365,,21.0,10.0,Female,0.0,0.0,0.0,4.0,4.0,0.5041620144012697,0.501114976155319,0.05181435289828836,0.020343426483468343,4.0,1.0,0.25,Design 1,Design 1,Only trade on Design #1,,5.0,4.0
338,3y49104x,4,s1,6,14.0,0.0,0.0,140.0,0.0,0.5,3.0,-0.5333333333333334,1.0,0.043478260869565216,1.0,0.0,0.42857142857142855,0.9565217391304348,1.0,21.0,10.0,Female,0.0,0.0,0.0,3.0,3.0,0.500663856979378,0.5638995983478229,0.037651040890729445,0.013997631962560344,2.0,1.0,0.25,Design 1,Design 1,Only trade on Design #1,,5.0,4.0
339,3y49104x,5,s1,14,17.0,0.0,1.0,230.0,0.0,0.5,3.0,-0.5333333333333334,0.5454545454545454,0.0,0.0,0.0,0.8235294117647058,0.5454545454545454,0.0,21.0,10.0,Female,0.0,0.0,0.0,7.0,7.0,0.4688869815754747,0.5269998270245942,0.030815534749110862,0.03280368371174418,4.0,0.5,0.25,Design 1,Design 1,Only trade on Design #1,,5.0,4.0
340,417tezz2,3,s3,6,19.0,1.0,0.0,185.0,0.0,0.5,4.0,-0.18333333333333335,0.23076923076923075,0.0,0.3333333333333333,0.0,0.3157894736842105,0.23076923076923075,0.3333333333333333,40.0,7.0,Female,0.0,0.0,1.0,3.0,3.0,0.48978938056040827,0.540697360433385,0.011792859530028902,0.02721399352942967,2.0,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,4.0,4.0
341,417tezz2,4,s3,8,14.0,0.0,1.0,155.0,0.0,0.5,4.0,-0.18333333333333335,1.0,0.030303030303030304,1.0,0.0,0.5714285714285714,0.9696969696969697,1.0,40.0,7.0,Female,0.0,0.0,1.0,4.0,4.0,0.49504580101123885,0.5334287244970343,0.045963759192307836,0.04848386983464806,4.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,4.0,4.0
342,417tezz2,5,s3,10,17.0,0.0,0.0,195.0,0.0,0.5,4.0,-0.18333333333333335,0.2857142857142857,0.05,0.6666666666666666,0.0,0.5882352941176471,0.2357142857142857,0.6666666666666666,40.0,7.0,Female,0.0,0.0,1.0,5.0,5.0,0.46539014973163545,0.533048308642762,0.012990109030331945,0.016888356549075677,4.0,0.5,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,4.0,4.0
343,464dch7u,2,s3,1,16.0,0.0,1.0,170.0,1.0,0.0,8.0,-0.11666666666666659,0.25,0.0,0.0,0.0,0.0625,0.25,0.0,67.0,11.0,Female,0.0,1.0,0.0,0.0,1.0,,0.5761373211134116,,,4.0,1.0,0.25,Design 2,Design 1,"Have an option between Design #1 and Design #2,",3.0,2.0,5.0
344,464dch7u,3,s3,1,19.0,0.0,0.0,170.0,1.0,0.0,8.0,-0.11666666666666659,0.041666666666666664,0.0,0.0,0.0,0.05263157894736842,0.041666666666666664,0.0,67.0,11.0,Female,0.0,1.0,0.0,0.0,1.0,,0.5357259670782416,,,4.0,1.0,0.25,Design 2,Design 1,"Have an option between Design #1 and Design #2,",3.0,2.0,5.0
345,464dch7u,4,s3,2,14.0,1.0,1.0,150.0,1.0,0.0,8.0,-0.11666666666666659,1.0,0.0,,0.0,0.14285714285714285,1.0,,67.0,11.0,Female,0.0,1.0,0.0,1.0,1.0,0.4694909620846048,0.5772497941838325,,,2.0,1.0,0.25,Design 2,Design 1,"Have an option between Design #1 and Design #2,",3.0,2.0,5.0
346,464dch7u,5,s3,6,17.0,1.0,0.0,175.0,1.0,0.0,8.0,-0.11666666666666659,0.42857142857142855,0.0,0.3333333333333333,0.0,0.35294117647058826,0.42857142857142855,0.3333333333333333,67.0,11.0,Female,0.0,1.0,0.0,3.0,3.0,0.447983006728913,0.5221763627897875,0.007469805901343846,0.027970696807097423,4.0,0.5,0.25,Design 2,Design 1,"Have an option between Design #1 and Design #2,",3.0,2.0,5.0
347,4bwgyciw,2,s4,7,0.0,1.0,1.0,135.0,0.0,0.5,7.0,-0.13333333333333341,0.25,0.10526315789473684,,0.25,,0.14473684210526316,,55.0,10.0,Male,0.0,0.0,0.0,3.0,4.0,0.5,0.5,0.0,0.0,4.0,0.75,0.75,Design 1,Design 1,"Have an option between Design #1 and Design #2,",4.0,,
348,4bwgyciw,4,s4,1,0.0,0.0,1.0,175.0,0.0,0.5,7.0,-0.13333333333333341,0.06666666666666667,0.0,0.5,0.0,,0.06666666666666667,0.5,55.0,10.0,Male,0.0,0.0,0.0,0.0,1.0,,0.5,,,4.0,0.75,1.0,Design 1,Design 1,"Have an option between Design #1 and Design #2,",4.0,,
349,4dbgn7wq,2,s2,10,16.0,0.0,1.0,160.0,1.0,0.5,4.0,-0.09999999999999998,0.36363636363636365,0.058823529411764705,0.0,0.0,0.625,0.3048128342245989,0.0,58.0,6.0,Female,0.0,0.0,0.0,6.0,6.0,0.4933589051664173,0.515262805227836,0.014582397411677574,0.0448938509647025,4.0,1.0,0.5,Design 1,Design 1,Only trade on Design #1,3.0,,
350,4dbgn7wq,3,s2,9,19.0,0.0,0.0,195.0,1.0,0.5,4.0,-0.09999999999999998,0.75,0.0,1.0,0.0,0.47368421052631576,0.75,1.0,58.0,6.0,Female,0.0,0.0,0.0,6.0,7.0,0.49515809247035214,0.5286932784397482,0.0097710526014151,0.01911062522354133,,,,Design 1,Design 1,Only trade on Design #1,3.0,,
351,4dbgn7wq,4,s2,6,14.0,1.0,1.0,135.0,1.0,0.5,4.0,-0.09999999999999998,0.6666666666666666,0.05555555555555555,1.0,0.25,0.42857142857142855,0.611111111111111,0.75,58.0,6.0,Female,0.0,0.0,0.0,4.0,4.0,0.4622011581049042,0.5323642408748408,0.02942813348825866,0.02828287198621747,4.0,0.5,0.25,Design 1,Design 1,Only trade on Design #1,3.0,,
352,4dbgn7wq,5,s2,7,17.0,1.0,0.0,205.0,1.0,0.5,4.0,-0.09999999999999998,0.42857142857142855,0.0,1.0,0.0,0.4117647058823529,0.42857142857142855,1.0,58.0,6.0,Female,0.0,0.0,0.0,3.0,4.0,0.4611959571590399,0.5444335567966658,0.01386293974781852,0.023353586965806916,4.0,0.5,0.5,Design 1,Design 1,Only trade on Design #1,3.0,,
353,4eui218c,2,s2,8,16.0,0.0,1.0,175.0,1.0,0.5,0.0,0.0,0.15,0.16666666666666666,0.0,0.0,0.5,-0.016666666666666663,0.0,50.0,0.0,Female,0.0,0.0,0.0,4.0,4.0,0.5052088246700546,0.5284756063031146,0.0783552731872073,0.021744108517603666,3.0,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3.0,,
354,4eui218c,3,s2,4,19.0,0.0,0.0,195.0,1.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.21052631578947367,0.08333333333333333,0.0,50.0,0.0,Female,0.0,0.0,0.0,2.0,2.0,0.44314067253755496,0.5326591044893512,0.0009599631065776824,0.004337198667143521,3.0,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3.0,,
355,4eui218c,4,s2,4,14.0,1.0,1.0,150.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857,-0.07142857142857142,0.0,50.0,0.0,Female,0.0,0.0,0.0,2.0,2.0,0.43835217858968945,0.5235337318352206,0.0007747205334311932,0.003447295550015363,3.0,0.75,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3.0,,
356,4fpo0j2s,3,s4,7,0.0,0.0,0.0,220.0,1.0,0.5,6.0,-0.15000000000000005,0.4,0.0,0.0,0.0,,0.4,0.0,65.0,9.0,Male,0.0,0.0,0.0,3.0,4.0,0.5,0.5,0.0,0.0,2.0,0.75,0.5,Design 1,Design 1,Only trade on Design #1,2.0,,
357,4fpo0j2s,4,s4,5,0.0,1.0,1.0,155.0,1.0,0.5,6.0,-0.15000000000000002,0.5,0.03333333333333333,,0.0,,0.4666666666666667,,65.0,9.0,Male,0.0,0.0,0.0,2.0,3.0,0.5,0.5,0.0,0.0,2.0,0.75,0.25,Design 1,Design 1,Only trade on Design #1,2.0,,
358,4gn9bb4x,2,s2,22,16.0,1.0,0.0,180.0,0.0,0.5,6.0,-0.2333333333333334,0.7272727272727273,0.14285714285714285,1.0,0.0,1.375,0.5844155844155845,1.0,26.0,10.0,Female,0.0,0.0,0.0,19.0,19.0,0.5013839449740828,0.5142461969298794,0.05528810931882461,0.053796308613735716,4.0,1.0,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
359,4gn9bb4x,3,s2,7,19.0,1.0,1.0,245.0,0.0,0.5,6.0,-0.2333333333333334,0.14814814814814814,0.0,0.4,0.0,0.3684210526315789,0.14814814814814814,0.4,26.0,10.0,Female,0.0,0.0,0.0,3.0,4.0,0.47836525207187036,0.5515723716636232,0.030113436227701774,0.01749120521474372,4.0,1.0,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
360,4gn9bb4x,4,s2,6,14.0,0.0,0.0,210.0,0.0,1.0,6.0,-0.2333333333333334,0.2222222222222222,0.03333333333333333,1.0,0.0,0.42857142857142855,0.18888888888888888,1.0,26.0,10.0,Female,0.0,0.0,0.0,4.0,4.0,0.4432119992759735,0.5640449759108055,0.007354846670370515,0.006396870809630204,2.0,1.0,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
361,4gn9bb4x,5,s2,6,17.0,0.0,1.0,195.0,0.0,0.5,6.0,-0.2333333333333334,0.3,0.0,0.3333333333333333,0.0,0.35294117647058826,0.3,0.3333333333333333,26.0,10.0,Female,0.0,0.0,0.0,3.0,3.0,0.45466455063478756,0.5634346029394033,0.0070926921113468825,0.010865804617149382,3.0,0.75,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
362,4imu3ud7,2,s1,8,16.0,0.0,1.0,215.0,1.0,1.0,6.0,-0.15000000000000002,0.26666666666666666,0.0,0.0,0.0,0.5,0.26666666666666666,0.0,55.0,9.0,Male,0.0,1.0,1.0,4.0,4.0,0.4882536449382635,0.5508416119198437,0.02822955379604583,0.018031751098746655,4.0,1.0,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,2.0,4.0
363,4imu3ud7,3,s1,6,19.0,0.0,0.0,220.0,1.0,1.0,6.0,-0.15000000000000002,0.17647058823529413,0.0,0.3333333333333333,0.0,0.3157894736842105,0.17647058823529413,0.3333333333333333,55.0,9.0,Male,0.0,1.0,1.0,3.0,3.0,0.4617782302886036,0.5545870169085142,0.014331904209162576,0.016904051569099982,2.0,0.5,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,2.0,4.0
364,4imu3ud7,4,s1,2,14.0,1.0,1.0,155.0,1.0,0.5,6.0,-0.15000000000000002,0.3333333333333333,0.0,,0.0,0.14285714285714285,0.3333333333333333,,55.0,9.0,Male,0.0,1.0,1.0,1.0,1.0,0.4439854633835125,0.5350732746090608,,,2.0,1.0,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,2.0,4.0
365,4imu3ud7,5,s1,10,17.0,1.0,0.0,255.0,1.0,0.5,6.0,-0.15000000000000002,0.3125,0.0,0.25,0.0,0.5882352941176471,0.3125,0.25,55.0,9.0,Male,0.0,1.0,1.0,5.0,5.0,0.4630210004388415,0.5417088440255584,0.02351405440102247,0.021322507152497155,2.0,1.0,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,2.0,4.0
366,4imzaxsx,3,s2,4,19.0,0.0,0.0,185.0,1.0,0.0,5.0,-0.41666666666666663,0.02564102564102564,0.16666666666666666,0.0,0.0,0.21052631578947367,-0.14102564102564102,0.0,40.0,11.0,Male,1.0,1.0,1.0,2.0,2.0,0.4715975168586959,0.4913747956987941,0.04825022344453633,0.0019179293472111596,2.0,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,,
367,4imzaxsx,4,s2,4,14.0,1.0,1.0,160.0,1.0,0.0,5.0,-0.41666666666666663,0.5,0.029411764705882353,,0.0,0.2857142857142857,0.47058823529411764,,40.0,11.0,Male,1.0,1.0,1.0,3.0,3.0,0.43974322506454055,0.49393618163066555,0.005999430965508999,0.005965330942555367,2.0,1.0,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,,
368,4lfptx5v,2,s4,13,0.0,1.0,1.0,215.0,0.0,0.5,4.0,-0.18333333333333338,0.2,0.14285714285714285,0.0,0.6666666666666666,,0.05714285714285716,-0.6666666666666666,58.0,7.0,Female,0.0,1.0,1.0,6.0,7.0,0.5,0.5,0.0,0.0,5.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
369,4lfptx5v,3,s4,10,0.0,1.0,0.0,275.0,0.0,0.5,4.0,-0.18333333333333335,0.2777777777777778,0.0,0.6666666666666666,0.0,,0.2777777777777778,0.6666666666666666,58.0,7.0,Female,0.0,1.0,1.0,5.0,5.0,0.5,0.5,0.0,0.0,5.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
370,4lfptx5v,4,s4,9,0.0,0.0,1.0,190.0,0.0,1.0,4.0,-0.18333333333333335,0.23529411764705882,0.047619047619047616,0.5,0.16666666666666666,,0.1876750700280112,0.33333333333333337,58.0,7.0,Female,0.0,1.0,1.0,4.0,5.0,0.5,0.5,0.0,0.0,2.0,0.75,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
371,4mrglkfd,2,s2,22,16.0,1.0,0.0,190.0,0.0,0.5,7.0,-0.13333333333333341,0.2142857142857143,0.5,0.0,0.0,1.375,-0.2857142857142857,0.0,64.0,10.0,Male,0.0,0.0,0.0,11.0,11.0,0.49918649527611775,0.5001204927721085,0.05560931531143524,0.04359160443696573,4.0,1.0,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
372,4mrglkfd,3,s2,18,19.0,1.0,1.0,175.0,0.0,0.5,7.0,-0.13333333333333341,0.45454545454545453,0.15384615384615385,0.3333333333333333,0.0,0.9473684210526315,0.3006993006993007,0.3333333333333333,64.0,10.0,Male,0.0,0.0,0.0,11.0,11.0,0.5111014209972947,0.5154220541107838,0.04036938134362623,0.023885004154794318,4.0,1.0,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
