,player.inner_name,participant_code,round_number,price,tick_number,filtered_prob,red_alert,green_alert,optimal_trade_sign,name,position_delta,position,position_lag,purchase_price,capital_gains,red_alert_L1,red_alert_L2,red_alert_L3,green_alert_L1,green_alert_L2,green_alert_L3,player.block_name,player.age,player.payoff,player.gender,player.course_financial,player.trading_experience,player.online_trading_experience,ingame_experience,gamified,salient,prediction,prediction_accuracy,player.knowledge,accuracy_pred_zero
3468,s1,7qzgrb99,5,85,57,0.4825596920859898,0,0,1,,0,0,0.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,block 1 (G first),22.0,11.0,Male,1.0,1.0,1.0,0,0.0,1.0,2,1.0,7.0,0.5
3469,s1,7qzgrb99,5,75,58,0.4529558772574278,0,0,0,buy,1,1,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,block 1 (G first),22.0,11.0,Male,1.0,1.0,1.0,0,0.0,1.0,2,1.0,7.0,0.5
3470,s1,7qzgrb99,5,70,59,0.4327023062729965,1,0,0,,0,1,1.0,75.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,block 1 (G first),22.0,11.0,Male,1.0,1.0,1.0,0,0.0,1.0,2,1.0,7.0,0.5
3471,s1,7qzgrb99,5,65,60,0.4189820782479906,0,0,0,,0,1,1.0,75.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,block 1 (G first),22.0,11.0,Male,1.0,1.0,1.0,0,0.0,1.0,2,1.0,7.0,0.5
3472,s1,8vfnqphr,2,125,5,0.5540606454759774,0,0,0,,0,1,1.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3473,s1,8vfnqphr,2,110,6,0.5028735207100592,0,0,0,,0,1,1.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3474,s1,8vfnqphr,2,100,7,0.4669924949471701,0,0,1,,0,1,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3475,s1,8vfnqphr,2,85,8,0.4422758127435268,1,0,0,sell,-1,0,1.0,100.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3476,s1,8vfnqphr,2,70,9,0.4254536939069079,0,0,0,buy,1,1,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3477,s1,8vfnqphr,2,75,10,0.4825575314143953,0,0,0,,0,1,1.0,70.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3478,s1,8vfnqphr,2,65,11,0.4529543903039196,0,0,0,,0,1,1.0,70.0,-5.0,0.0,0.0,1.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3479,s1,8vfnqphr,2,80,12,0.502087716794639,0,0,-1,,0,1,1.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3480,s1,8vfnqphr,2,90,13,0.5364461838942041,0,0,0,,0,1,1.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3481,s1,8vfnqphr,2,105,14,0.5600744319669811,0,1,0,,0,1,1.0,70.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3482,s1,8vfnqphr,2,120,15,0.5761373211134116,0,0,0,,0,1,1.0,70.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3483,s1,8vfnqphr,2,105,16,0.5185790363913291,0,0,0,sell,-1,0,1.0,70.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3484,s1,8vfnqphr,2,110,17,0.5478276073026133,0,0,0,,0,0,0.0,70.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3485,s1,8vfnqphr,2,125,18,0.5678304910935957,0,0,0,,0,0,0.0,70.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3486,s1,8vfnqphr,2,130,19,0.5813773703663461,0,1,0,,0,0,0.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3487,s1,8vfnqphr,2,125,20,0.5223275507294591,0,0,0,,0,0,0.0,70.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3488,s1,8vfnqphr,2,130,21,0.5504042050217014,0,0,0,,0,0,0.0,70.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3489,s1,8vfnqphr,2,140,22,0.5695815034421478,0,0,0,,0,0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3490,s1,8vfnqphr,2,150,23,0.5825581483921976,0,1,0,,0,0,0.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3491,s1,8vfnqphr,2,160,24,0.5912834651029929,0,0,0,,0,0,0.0,70.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3492,s1,8vfnqphr,2,145,25,0.5294358264188312,0,0,0,,0,0,0.0,70.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3493,s1,8vfnqphr,2,140,26,0.4855198313469848,0,0,1,,0,0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3494,s1,8vfnqphr,2,125,27,0.4549942201992644,1,0,0,,0,0,0.0,70.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3495,s1,8vfnqphr,2,120,28,0.4340892272841542,0,0,0,,0,0,0.0,70.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3496,s1,8vfnqphr,2,115,29,0.41991811093665,0,0,0,,0,0,0.0,70.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3497,s1,8vfnqphr,2,125,30,0.4785999259850118,0,0,0,buy,1,1,0.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3498,s1,8vfnqphr,2,130,31,0.5201060021764525,0,0,-1,,0,1,1.0,125.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3499,s1,8vfnqphr,2,135,32,0.5488776546772527,0,1,0,,0,1,1.0,125.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3500,s1,8vfnqphr,2,130,33,0.499206602391208,0,0,1,,0,1,1.0,125.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3501,s1,8vfnqphr,2,125,34,0.4644502626891607,0,0,0,,0,1,1.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3502,s1,8vfnqphr,2,140,35,0.5101876173062244,0,0,-1,,0,1,1.0,125.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3503,s1,8vfnqphr,2,150,36,0.542045663089369,0,0,0,,0,1,1.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3504,s1,8vfnqphr,2,145,37,0.494384744736363,0,0,1,sell,-1,0,1.0,125.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3505,s1,8vfnqphr,2,140,38,0.4611129934091434,0,0,0,,0,0,0.0,125.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3506,s1,8vfnqphr,2,125,39,0.4382592777609274,1,0,0,,0,0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3507,s1,8vfnqphr,2,140,40,0.4916787423410894,0,0,0,,0,0,0.0,125.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3508,s1,8vfnqphr,2,135,41,0.4592429496222846,0,0,0,,0,0,0.0,125.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3509,s1,8vfnqphr,2,130,42,0.4369837361437204,0,0,0,,0,0,0.0,125.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3510,s1,8vfnqphr,2,125,43,0.4218732662739463,1,0,0,buy,1,1,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3511,s1,8vfnqphr,2,130,44,0.4799987600827208,0,0,0,,0,1,1.0,125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3512,s1,8vfnqphr,2,140,45,0.5210834711709403,0,0,-1,sell,-1,0,1.0,125.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3513,s1,8vfnqphr,2,155,46,0.5495494947508355,0,1,0,,0,0,0.0,125.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3514,s1,8vfnqphr,2,140,47,0.4996814899229063,0,0,1,,0,0,0.0,125.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3515,s1,8vfnqphr,2,155,48,0.5347792584548927,0,0,-1,,0,0,0.0,125.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3516,s1,8vfnqphr,2,170,49,0.5589355340840079,0,0,0,,0,0,0.0,125.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3517,s1,8vfnqphr,2,155,50,0.5063294801170398,0,0,0,,0,0,0.0,125.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3518,s1,8vfnqphr,2,140,51,0.4693918893964308,0,0,1,,0,0,0.0,125.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3519,s1,8vfnqphr,2,125,52,0.4439176376077041,1,0,0,buy,1,1,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3520,s1,8vfnqphr,2,135,53,0.4956940487416096,0,0,0,,0,1,1.0,125.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3521,s1,8vfnqphr,2,145,54,0.5320134037503595,0,0,-1,sell,-1,0,1.0,125.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3522,s1,8vfnqphr,2,135,55,0.4873282494519479,0,0,1,,0,0,0.0,125.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3523,s1,8vfnqphr,2,125,56,0.4562406760637778,0,0,0,buy,1,1,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3524,s1,8vfnqphr,2,110,57,0.4349378880511929,1,0,0,,0,1,1.0,125.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3525,s1,8vfnqphr,2,115,58,0.4893175166503174,0,0,0,,0,1,1.0,125.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3526,s1,8vfnqphr,2,120,59,0.527581188773189,0,0,-1,,0,1,1.0,125.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3527,s1,8vfnqphr,2,125,60,0.5540089061739091,0,1,0,,0,1,1.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,1.0,4,1.0,5.0,0.0
3528,s1,8vfnqphr,3,85,5,0.4359236129587721,1,0,0,,0,1,1.0,100.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3529,s1,8vfnqphr,3,95,6,0.4900186148515444,0,0,0,,0,1,1.0,100.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3530,s1,8vfnqphr,3,90,7,0.4580966810292103,0,0,0,,0,1,1.0,100.0,-10.0,0.0,1.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3531,s1,8vfnqphr,3,100,8,0.5057155770500936,0,0,-1,,0,1,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3532,s1,8vfnqphr,3,110,9,0.5389563723055646,0,0,0,,0,1,1.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3533,s1,8vfnqphr,3,95,10,0.4922087569005138,0,0,1,,0,1,1.0,100.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3534,s1,8vfnqphr,3,110,11,0.5295922419004607,0,0,-1,sell,-1,0,1.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3535,s1,8vfnqphr,3,120,12,0.5553867656170776,0,0,0,,0,0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3536,s1,8vfnqphr,3,130,13,0.5729625045047859,0,1,0,,0,0,0.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3537,s1,8vfnqphr,3,125,14,0.5163117828594225,0,0,0,,0,0,0.0,100.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3538,s1,8vfnqphr,3,110,15,0.4763410641166328,0,0,1,,0,0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3539,s1,8vfnqphr,3,100,16,0.4486815727575955,1,0,0,,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3540,s1,8vfnqphr,3,105,17,0.4990675303551922,0,0,0,buy,1,1,0.0,105.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3541,s1,8vfnqphr,3,110,18,0.5343536780010194,0,0,-1,,0,1,1.0,105.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3542,s1,8vfnqphr,3,120,19,0.5586446427659006,0,1,0,,0,1,1.0,105.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3543,s1,8vfnqphr,3,115,20,0.5061230669509241,0,0,0,,0,1,1.0,105.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3544,s1,8vfnqphr,3,100,21,0.4692484881524699,0,0,1,,0,1,1.0,105.0,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3545,s1,8vfnqphr,3,85,22,0.443819468959905,1,0,0,,0,1,1.0,105.0,-20.0,0.0,0.0,0.0,0.0,0.0,1.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3546,s1,8vfnqphr,3,100,23,0.4956244642879559,0,0,0,,0,1,1.0,105.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3547,s1,8vfnqphr,3,115,24,0.5319650978870379,0,0,-1,,0,1,1.0,105.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3548,s1,8vfnqphr,3,110,25,0.4872943409941583,0,0,1,sell,-1,0,1.0,105.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3549,s1,8vfnqphr,3,115,26,0.526172546586359,0,0,-1,,0,0,0.0,105.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3550,s1,8vfnqphr,3,105,27,0.4832330156747784,0,0,1,,0,0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3551,s1,8vfnqphr,3,110,28,0.5233413838959273,0,0,-1,,0,0,0.0,105.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3552,s1,8vfnqphr,3,115,29,0.5511004178331719,0,0,0,,0,0,0.0,105.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3553,s1,8vfnqphr,3,120,30,0.570054331362491,0,1,0,,0,0,0.0,105.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3554,s1,8vfnqphr,3,115,31,0.5142375118280191,0,0,0,,0,0,0.0,105.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3555,s1,8vfnqphr,3,110,32,0.4748947710808772,0,0,1,,0,0,0.0,105.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3556,s1,8vfnqphr,3,100,33,0.4476889957041811,1,0,0,buy,1,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3557,s1,8vfnqphr,3,110,34,0.4983651933170437,0,0,0,,0,1,1.0,100.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3558,s1,8vfnqphr,3,105,35,0.463867449269012,0,0,0,,0,1,1.0,100.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3559,s1,8vfnqphr,3,100,36,0.440139794868048,0,0,0,,0,1,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3560,s1,8vfnqphr,3,95,37,0.4240076400585448,1,0,0,,0,1,1.0,100.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3561,s1,8vfnqphr,3,100,38,0.4815245494229145,0,0,0,,0,1,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3562,s1,8vfnqphr,3,115,39,0.5221490272476892,0,0,-1,,0,1,1.0,100.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3563,s1,8vfnqphr,3,100,40,0.4804175727303482,0,0,1,,0,1,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3564,s1,8vfnqphr,3,95,41,0.4514823197003955,0,0,0,,0,1,1.0,100.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3565,s1,8vfnqphr,3,105,42,0.5010477910686952,0,0,-1,,0,1,1.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3566,s1,8vfnqphr,3,120,43,0.5357259670782416,0,0,0,sell,-1,0,1.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3567,s1,8vfnqphr,3,135,44,0.5595824488336746,0,1,0,,0,0,0.0,100.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3568,s1,8vfnqphr,3,125,45,0.5067886105922249,0,0,0,,0,0,0.0,100.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3569,s1,8vfnqphr,3,135,46,0.5396981283875847,0,0,0,,0,0,0.0,100.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3570,s1,8vfnqphr,3,130,47,0.4927309765460438,0,0,1,,0,0,0.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
3571,s1,8vfnqphr,3,125,48,0.4599698795591006,0,0,0,,0,0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,block 2 (G first),23.0,12.0,Male,1.0,1.0,1.0,0,1.0,0.0,2,0.5,5.0,0.5
